GO_term,Descrip,DECount,Expect,N,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:0080044,quercetin 7-O-glucosyltransferase activity,12,2.242702071530511,55,1.2619009934293387e-5,0.028468486411765883,2.1567035160428697e-4,Down,6,7,TRUE,MF,pop2-8
GO:0009408,response to heat,30,11.735068978938719,255,1.3019308387406107e-5,0.029371559721988176,2.2083879490216674e-4,Down,3,4,FALSE,BP,pop2-8
GO:0071483,cellular response to blue light,9,1.1474289668295636,31,1.3132990294631556e-5,0.02962802610468879,2.211046724230507e-4,Down,6,7,FALSE,BP,pop2-8
GO:0042594,response to starvation,26,9.492366907408208,208,1.4147933867747617e-5,0.031917738805638626,2.3551755509196857e-4,Down,3,5,FALSE,BP,pop2-8
GO:1900057,positive regulation of leaf senescence,7,0.5737144834147818,18,1.4197866796324344e-5,0.03203038749250772,2.3551755509196857e-4,Down,4,10,TRUE,BP,pop2-8
GO:0006561,proline biosynthetic process,5,0.1564675863858496,8,1.4662247395214535e-5,0.03307803012360399,2.4144547535477365e-4,Down,5,10,FALSE,BP,pop2-8
GO:0009733,response to auxin,43,20.340786230160447,433,1.589845850767405e-5,0.035866922393312656,2.543753361227848e-4,Down,4,5,FALSE,BP,pop2-8
GO:0009620,response to fungus,59,31.554296587813,664,1.6363368931049768e-5,0.03691576030844828,2.599701430172414e-4,Down,3,5,FALSE,BP,pop2-8
GO:1900055,regulation of leaf senescence,11,1.9297668987588115,48,1.7631298791343417e-5,0.03977621007327075,2.7815531519769757e-4,Down,5,9,FALSE,BP,pop2-8
GO:0044281,small molecule metabolic process,133,90.28179734463521,1864,1.78936078030409e-5,0.04036797920366027,2.803331889143074e-4,Down,2,2,FALSE,BP,pop2-8
GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",21,6.780262076720149,151,1.856300634452461e-5,0.041878142313247525,2.868365911866269e-4,Down,4,4,FALSE,MF,pop2-8
GO:0000302,response to reactive oxygen species,22,7.353976560134931,163,1.914063651863597e-5,0.043181275986042746,2.93750176775801e-4,Down,4,4,FALSE,BP,pop2-8
GO:0006787,porphyrin-containing compound catabolic process,8,0.9388055183150975,26,2.4982744264504846e-5,0.05636107106072293,3.7826222188404654e-4,Down,5,6,FALSE,BP,pop2-8
GO:0033015,tetrapyrrole catabolic process,8,0.9388055183150975,26,2.4982744264504846e-5,0.05636107106072293,3.7826222188404654e-4,Down,5,5,FALSE,BP,pop2-8
GO:0042537,benzene-containing compound metabolic process,14,3.337975176231458,78,2.6228125767994133e-5,0.05917065173259477,3.9447101155063173e-4,Down,4,4,FALSE,BP,pop2-8
GO:0050789,regulation of biological process,365,298.59231068632965,6090,2.677384366325515e-5,0.06040179130430362,4.000118629424081e-4,Down,1,2,FALSE,BP,pop2-8
GO:0009413,response to flooding,4,0.05215586212861653,5,2.8859562681664093e-5,0.0651071734098342,4.2833666716996183e-4,Down,3,5,TRUE,BP,pop2-8
GO:0016843,amine-lyase activity,7,0.6780262076720148,20,3.168860117734171e-5,0.0714894842560829,4.6421743023430457e-4,Down,4,4,FALSE,MF,pop2-8
GO:0016844,strictosidine synthase activity,6,0.46940275915754875,15,4.981238227497598e-5,0.11237673441234582,7.203636821304218e-4,Down,5,5,TRUE,MF,pop2-8
GO:0071482,cellular response to light stimulus,19,6.206547593305367,138,5.252492588532821e-5,0.11849623279730044,7.547530751420411e-4,Down,5,6,FALSE,BP,pop2-8
GO:0006952,defense response,126,86.47441940924621,1784,5.3953604222145235e-5,0.12171933112515965,7.703755134503775e-4,Down,3,3,FALSE,BP,pop2-8
GO:0009640,photomorphogenesis,15,4.120313108160706,94,5.7426646967943976e-5,0.12955451555968162,8.148082739602617e-4,Down,3,6,FALSE,BP,pop2-8
GO:0102360,daphnetin 3-O-glucosyltransferase activity,5,0.26077931064308263,10,6.068414779897683e-5,0.13690343743449174,8.408610784399476e-4,Down,5,5,TRUE,MF,pop2-8
GO:0102425,myricetin 3-O-glucosyltransferase activity,5,0.26077931064308263,10,6.068414779897683e-5,0.13690343743449174,8.408610784399476e-4,Down,5,5,TRUE,MF,pop2-8
GO:0031668,cellular response to extracellular stimulus,26,10.326860701466073,224,6.215807741088124e-5,0.14022862263894806,8.550525770667565e-4,Down,3,4,FALSE,BP,pop2-8
GO:0098542,defense response to other organism,93,59.614150413008694,1236,6.608246794764489e-5,0.14908204768988687,8.980846246378727e-4,Down,3,5,FALSE,BP,pop2-8
GO:0071949,FAD binding,14,3.7030662111317736,85,7.048303828659511e-5,0.15900973437455856,9.521540980512488e-4,Down,5,6,TRUE,MF,pop2-8
GO:0006560,proline metabolic process,6,0.5215586212861653,16,7.635722728670164e-5,0.1722619047587989,0.0010253684807071362,Down,4,9,FALSE,BP,pop2-8
GO:0071214,cellular response to abiotic stimulus,26,10.587640012109155,229,8.288863489315534e-5,0.18699676031895845,0.001090774286664992,Down,3,4,FALSE,BP,pop2-8
GO:0104004,cellular response to environmental stimulus,26,10.587640012109155,229,8.288863489315534e-5,0.18699676031895845,0.001090774286664992,Down,3,3,FALSE,BP,pop2-8
GO:0010279,indole-3-acetic acid amido synthetase activity,4,0.10431172425723306,6,8.316186937339478e-5,0.1876131773063786,0.001090774286664992,Down,5,5,FALSE,MF,pop2-8
GO:2000143,"negative regulation of DNA-templated transcription, initiation",4,0.10431172425723306,6,8.316186937339478e-5,0.1876131773063786,0.001090774286664992,Down,6,12,FALSE,BP,pop2-8
GO:0009416,response to light stimulus,63,36.50910349003157,763,8.432345087569995e-5,0.19023370517557908,0.0010996167929224225,Down,4,4,FALSE,BP,pop2-8
GO:0009749,response to glucose,12,2.8164165549452926,66,8.562713987071282e-5,0.19317482754832813,0.0011102001583237248,Down,7,7,FALSE,BP,pop2-8
GO:0071496,cellular response to external stimulus,26,10.639795874237771,230,8.809638261702062e-5,0.1987454391839985,0.0011356882239085628,Down,3,3,FALSE,BP,pop2-8
GO:0048583,regulation of response to stimulus,63,36.9263503870605,771,9.646566617266322e-5,0.21762654288552824,0.0012295284908786905,Down,2,3,FALSE,BP,pop2-8
GO:0034284,response to monosaccharide,13,3.337975176231458,77,9.756064259819702e-5,0.22009680970153248,0.0012364989309074858,Down,5,5,FALSE,BP,pop2-8
GO:0006714,sesquiterpenoid metabolic process,10,1.9819227608874281,48,1.0071256838476664e-4,0.22720755427603354,0.0012622641904224087,Down,6,7,FALSE,BP,pop2-8
GO:0071478,cellular response to radiation,19,6.571638628205682,145,1.0351418623539887e-4,0.23352800414705985,0.0012902099676633141,Down,4,5,FALSE,BP,pop2-8
GO:1901605,alpha-amino acid metabolic process,31,13.82130346408338,296,1.1190484221821683e-4,0.25245732404429716,0.001387128154089545,Down,4,7,FALSE,BP,pop2-8
GO:0042754,negative regulation of circadian rhythm,3,0,3,1.2151828200800537e-4,0.2741452442100601,0.0014896628719173524,Down,2,4,FALSE,BP,pop2-8
GO:0080109,indole-3-acetonitrile nitrile hydratase activity,3,0,3,1.2151828200800537e-4,0.2741452442100601,0.0014896628719173524,Down,6,6,TRUE,MF,pop2-8
GO:0071489,cellular response to red or far red light,13,3.442286900488691,79,1.278581304409192e-4,0.2884479422747137,0.0015474966724472817,Down,6,7,FALSE,BP,pop2-8
GO:0050794,regulation of cellular process,325,267.09016996064526,5446,1.2827210893069223e-4,0.2893818777476417,0.0015474966724472817,Down,2,3,FALSE,BP,pop2-8
GO:0015291,secondary active transmembrane transporter activity,32,14.86442070665571,317,1.3059443021081426e-4,0.29462103455559696,0.001567133162529771,Down,4,4,FALSE,MF,pop2-8
GO:0048580,regulation of post-embryonic development,34,16.168317259871124,344,1.3572215827037403e-4,0.30618918905796383,0.001620048619354306,Down,3,5,FALSE,BP,pop2-8
GO:1990961,xenobiotic detoxification by transmembrane export across the plasma membrane,10,2.086234485144661,50,1.445546482912151e-4,0.32611528654498123,0.0017163962449735855,Down,2,6,FALSE,BP,pop2-8
GO:0051252,regulation of RNA metabolic process,170,126.63443324828093,2598,1.526628359790945e-4,0.3444073579688372,0.0017964668347688507,Down,4,7,FALSE,BP,pop2-8
GO:0015179,L-amino acid transmembrane transporter activity,6,0.6258703455433984,18,1.624944116211516e-4,0.36658739261731804,0.001894640161568227,Down,6,8,FALSE,MF,pop2-8
GO:0002213,defense response to insect,8,1.3038965532154132,33,1.629256167306011e-4,0.36756019134423606,0.001894640161568227,Down,4,6,FALSE,BP,pop2-8
GO:0016701,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",9,1.7211434502443455,42,1.77626582007358e-4,0.4007255690085997,0.0020397962805936308,Down,3,3,FALSE,MF,pop2-8
GO:0005773,vacuole,92,60.813735241966874,1258,1.7770178613915881e-4,0.4008952295299423,0.0020397962805936308,Down,3,5,FALSE,CC,pop2-8
GO:0010243,response to organonitrogen compound,28,12.46525104873935,267,1.7812050854474522e-4,0.4018398672769452,0.0020397962805936308,Down,4,4,FALSE,BP,pop2-8
GO:2000026,regulation of multicellular organismal development,35,16.898499329671754,359,1.831269374930296e-4,0.4131343709842748,0.0020760521154988684,Down,3,4,FALSE,BP,pop2-8
GO:0009404,toxin metabolic process,11,2.659948968559443,62,2.100796487518311e-4,0.47393968758413096,0.002357908893453388,Down,3,3,FALSE,BP,pop2-8
GO:0009314,response to radiation,63,37.760844181118365,787,2.145067035209377e-4,0.4839271231432355,0.0023956788274417597,Down,3,3,FALSE,BP,pop2-8
GO:0055062,phosphate ion homeostasis,6,0.6780262076720148,19,2.2756052188045053e-4,0.5133765373622964,0.002516551653736747,Down,8,8,FALSE,BP,pop2-8
GO:0072506,trivalent inorganic anion homeostasis,6,0.6780262076720148,19,2.2756052188045053e-4,0.5133765373622964,0.002516551653736747,Down,7,7,FALSE,BP,pop2-8
GO:0009746,response to hexose,12,3.181507589845608,73,2.3244469508837694e-4,0.5243952321193783,0.002545607922909604,Down,6,6,FALSE,BP,pop2-8
GO:0042542,response to hydrogen peroxide,12,3.181507589845608,73,2.3244469508837694e-4,0.5243952321193783,0.002545607922909604,Down,4,5,FALSE,BP,pop2-8
GO:0042440,pigment metabolic process,23,9.440211045279591,204,2.3983877391772646e-4,0.5410762739583909,0.002605169913497504,Down,2,2,FALSE,BP,pop2-8
GO:0044248,cellular catabolic process,104,71.19275180556156,1469,2.4091228262563177e-4,0.5434981096034253,0.002605169913497504,Down,3,3,FALSE,BP,pop2-8
GO:0016840,carbon-nitrogen lyase activity,8,1.4082082774726463,35,2.5287734706438373e-4,0.5704912949772497,0.002703042047295197,Down,3,3,FALSE,MF,pop2-8
GO:0006355,"regulation of transcription, DNA-templated",163,121.83609393244821,2499,2.552074273377114e-4,0.575747956073877,0.002703042047295197,Down,5,10,FALSE,BP,pop2-8
GO:1903506,regulation of nucleic acid-templated transcription,163,121.83609393244821,2499,2.552074273377114e-4,0.575747956073877,0.002703042047295197,Down,6,9,FALSE,BP,pop2-8
GO:2001141,regulation of RNA biosynthetic process,163,121.83609393244821,2499,2.552074273377114e-4,0.575747956073877,0.002703042047295197,Down,5,8,FALSE,BP,pop2-8
GO:0007275,multicellular organism development,183,139.8298663668209,2864,2.8624752736345407e-4,0.6457744217319523,0.0030176374847287494,Down,2,3,FALSE,BP,pop2-8
GO:0005777,peroxisome,34,16.898499329671754,358,3.050978511381364e-4,0.6883007521676358,0.0031865775563316473,Down,4,6,FALSE,CC,pop2-8
GO:0042579,microbody,34,16.898499329671754,358,3.050978511381364e-4,0.6883007521676358,0.0031865775563316473,Down,3,5,FALSE,CC,pop2-8
GO:0005985,sucrose metabolic process,9,1.877611036630195,45,3.0886404093402505e-4,0.6967972763471605,0.0031904043361941498,Down,5,6,FALSE,BP,pop2-8
GO:0009687,abscisic acid metabolic process,8,1.4603641396012628,36,3.11120990231699e-4,0.701888953962713,0.0031904043361941498,Down,5,8,FALSE,BP,pop2-8
GO:0043288,apocarotenoid metabolic process,8,1.4603641396012628,36,3.11120990231699e-4,0.701888953962713,0.0031904043361941498,Down,5,6,FALSE,BP,pop2-8
GO:1902644,tertiary alcohol metabolic process,8,1.4603641396012628,36,3.11120990231699e-4,0.701888953962713,0.0031904043361941498,Down,4,5,FALSE,BP,pop2-8
GO:0051213,dioxygenase activity,18,6.675950352462916,146,3.3555333789763055e-4,0.7570083302970545,0.0034099474337705156,Down,3,3,FALSE,MF,pop2-8
GO:0010029,regulation of seed germination,13,3.859533797517623,87,3.4376531480107334e-4,0.7755345501912214,0.0034777334089292444,Down,3,7,FALSE,BP,pop2-8
GO:0080046,quercetin 4'-O-glucosyltransferase activity,4,0.20862344851446613,8,3.5813661909395866e-4,0.8079562126759707,0.0035909165007820924,Down,6,7,TRUE,MF,pop2-8
GO:0010017,red or far-red light signaling pathway,12,3.3901310383600745,77,3.873355501637033e-4,0.8738290011693147,0.0038665000051739586,Down,3,8,FALSE,BP,pop2-8
GO:0031669,cellular response to nutrient levels,21,8.501405526964493,184,4.122775047264383e-4,0.9300980506628448,0.004064431632927774,Down,4,5,FALSE,BP,pop2-8
GO:0010200,response to chitin,17,6.206547593305367,136,4.1256863649843093e-4,0.9307548439404602,0.004064431632927774,Down,4,5,FALSE,BP,pop2-8
GO:0010030,positive regulation of seed germination,6,0.7823379319292479,21,4.179072389883304e-4,0.9427987311576733,0.004099124918076841,Down,3,8,TRUE,BP,pop2-8
GO:0016757,"transferase activity, transferring glycosyl groups",53,31.084893828655453,649,4.4295236205771295e-4,0.9993005288022004,0.004296750905535956,Down,3,3,FALSE,MF,pop2-8
GO:2000377,regulation of reactive oxygen species metabolic process,10,2.451325520044977,57,4.437690429919671e-4,1,0.004296750905535956,Down,4,5,FALSE,BP,pop2-8
GO:0019219,regulation of nucleobase-containing compound metabolic process,170,129.65947325174068,2656,4.4682042857388694e-4,1,0.00430780720881491,Down,4,5,FALSE,BP,pop2-8
GO:0009734,auxin-activated signaling pathway,25,11.213510357652554,240,4.531183670051372e-4,1,0.004327495282026648,Down,4,7,FALSE,BP,pop2-8
GO:0010252,auxin homeostasis,8,1.5646758638584959,38,4.604525253398877e-4,1,0.004327495282026648,Down,5,5,TRUE,BP,pop2-8
GO:0044242,cellular lipid catabolic process,15,5.11127448860442,113,4.6527289565429555e-4,1,0.004327495282026648,Down,4,5,FALSE,BP,pop2-8
GO:0000257,nitrilase activity,3,0.05215586212861653,4,4.680447024886977e-4,1,0.004327495282026648,Down,5,5,FALSE,MF,pop2-8
GO:0010597,green leaf volatile biosynthetic process,3,0.05215586212861653,4,4.680447024886977e-4,1,0.004327495282026648,Down,6,9,TRUE,BP,pop2-8
GO:0016815,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in nitriles",3,0.05215586212861653,4,4.680447024886977e-4,1,0.004327495282026648,Down,4,4,FALSE,MF,pop2-8
GO:0018822,nitrile hydratase activity,3,0.05215586212861653,4,4.680447024886977e-4,1,0.004327495282026648,Down,5,5,FALSE,MF,pop2-8
GO:0047427,cyanoalanine nitrilase activity,3,0.05215586212861653,4,4.680447024886977e-4,1,0.004327495282026648,Down,6,6,TRUE,MF,pop2-8
GO:0055129,L-proline biosynthetic process,3,0.05215586212861653,4,4.680447024886977e-4,1,0.004327495282026648,Down,4,11,TRUE,BP,pop2-8
GO:0080061,indole-3-acetonitrile nitrilase activity,3,0.05215586212861653,4,4.680447024886977e-4,1,0.004327495282026648,Down,6,6,TRUE,MF,pop2-8
GO:1901606,alpha-amino acid catabolic process,11,2.972884141331142,68,4.831406828464093e-4,1,0.004448838287761222,Down,5,8,FALSE,BP,pop2-8
GO:0048511,rhythmic process,18,6.936729663105998,151,5.063687785942871e-4,1,0.004643772213450048,Down,1,1,FALSE,BP,pop2-8
GO:0009407,toxin catabolic process,9,2.0340786230160446,48,5.115540114291678e-4,1,0.004653491329775011,Down,2,5,FALSE,BP,pop2-8
GO:0043562,cellular response to nitrogen levels,9,2.0340786230160446,48,5.115540114291678e-4,1,0.004653491329775011,Down,5,6,FALSE,BP,pop2-8
GO:0099503,secretory vesicle,20,7.979846905678329,173,5.279282845853678e-4,1,0.004783157469978273,Down,4,7,FALSE,CC,pop2-8
GO:1900140,regulation of seedling development,13,4.068157246032089,91,5.365858691016146e-4,1,0.004822859444992998,Down,4,6,FALSE,BP,pop2-8
GO:0042430,indole-containing compound metabolic process,12,3.5987544868745407,81,6.216261374240539e-4,1,0.005478080336049475,Down,4,4,FALSE,BP,pop2-8
GO:0048366,leaf development,36,18.984733814816416,400,6.412233496590551e-4,1,0.005628793295061589,Down,5,7,FALSE,BP,pop2-8
GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",7,1.2517406910867968,31,6.661403760200803e-4,1,0.0058248553810127945,Down,4,4,FALSE,MF,pop2-8
GO:0007623,circadian rhythm,17,6.519482766077066,142,6.815831929062226e-4,1,0.005936879085700534,Down,2,2,FALSE,BP,pop2-8
GO:1901362,organic cyclic compound biosynthetic process,214,170.54966916057606,3484,7.303033314999223e-4,1,0.006288413419327575,Down,4,4,FALSE,BP,pop2-8
GO:0009637,response to blue light,13,4.2246248324179385,94,7.352280240724054e-4,1,0.006306746852879646,Down,5,5,FALSE,BP,pop2-8
GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",20,8.39709380270726,181,7.806130121513231e-4,1,0.006670693012929488,Down,4,4,FALSE,MF,pop2-8
GO:0010099,regulation of photomorphogenesis,7,1.3038965532154132,32,8.165405346073473e-4,1,0.00692524603787284,Down,4,7,FALSE,BP,pop2-8
GO:0080134,regulation of response to stress,37,19.97569519526013,420,8.693818696928461e-4,1,0.00731837872398157,Down,3,4,FALSE,BP,pop2-8
GO:0006066,alcohol metabolic process,19,7.771223457163863,168,8.819138296140957e-4,1,0.007368879998553334,Down,3,4,FALSE,BP,pop2-8
GO:0009267,cellular response to starvation,19,7.82337931929248,169,9.247223968440196e-4,1,0.007641662004689041,Down,4,6,FALSE,BP,pop2-8
GO:0031326,regulation of cellular biosynthetic process,179,139.88202222894952,2861,9.463657387074922e-4,1,0.007791974841328841,Down,4,5,FALSE,BP,pop2-8
GO:0048878,chemical homeostasis,37,20.236474505903214,425,9.517881322921419e-4,1,0.007808123732549353,Down,4,4,FALSE,BP,pop2-8
GO:0010193,response to ozone,7,1.3560524153440296,33,9.925137817280078e-4,1,0.0081127213462985,Down,4,5,FALSE,BP,pop2-8
GO:0140115,export across plasma membrane,11,3.285819314102841,74,0.0010051271813036383,1,0.008186162169750932,Down,3,5,FALSE,BP,pop2-8
GO:0015297,antiporter activity,22,9.753146218051292,209,0.0010125167556178187,1,0.008216682736236686,Down,5,5,FALSE,MF,pop2-8
GO:0120254,olefinic compound metabolic process,11,3.337975176231458,75,0.0011260540892783352,1,0.008857530877775256,Down,NA,NA,NA,NA,pop2-8
GO:0006572,tyrosine catabolic process,3,0.10431172425723306,5,0.0011268224121992456,1,0.008857530877775256,Down,6,9,FALSE,BP,pop2-8
GO:0010726,positive regulation of hydrogen peroxide metabolic process,3,0.10431172425723306,5,0.0011268224121992456,1,0.008857530877775256,Down,5,7,FALSE,BP,pop2-8
GO:0019372,lipoxygenase pathway,3,0.10431172425723306,5,0.0011268224121992456,1,0.008857530877775256,Down,5,8,FALSE,BP,pop2-8
GO:0051410,detoxification of nitrogen compound,3,0.10431172425723306,5,0.0011268224121992456,1,0.008857530877775256,Down,2,5,FALSE,BP,pop2-8
GO:0080024,indolebutyric acid metabolic process,3,0.10431172425723306,5,0.0011268224121992456,1,0.008857530877775256,Down,4,7,TRUE,BP,pop2-8
GO:0009785,blue light signaling pathway,6,0.9909613804437141,25,0.0011505965648327323,1,0.008950847759526358,Down,4,8,TRUE,BP,pop2-8
GO:0030522,intracellular receptor signaling pathway,6,0.9909613804437141,25,0.0011505965648327323,1,0.008950847759526358,Down,3,5,FALSE,BP,pop2-8
GO:0009889,regulation of biosynthetic process,180,141.18591878216495,2887,0.0011627313885828224,1,0.009014164991899819,Down,3,4,FALSE,BP,pop2-8
GO:1901617,organic hydroxy compound biosynthetic process,24,11.109198633395321,237,0.0012549308790180077,1,0.009662539464384386,Down,4,4,FALSE,BP,pop2-8
GO:0015711,organic anion transport,16,6.3108593175626,137,0.0012621178673891686,1,0.009678910438042605,Down,5,6,FALSE,BP,pop2-8
GO:0071365,cellular response to auxin stimulus,25,12.100160013839035,257,0.00126563766809511,1,0.009678910438042605,Down,5,6,FALSE,BP,pop2-8
GO:1901616,organic hydroxy compound catabolic process,8,1.9297668987588115,45,0.001493103867778816,1,0.011001060398608603,Down,4,4,FALSE,BP,pop2-8
GO:0045551,cinnamyl-alcohol dehydrogenase activity,4,0.3650910349003157,11,0.001497522367869223,1,0.011001060398608603,Down,5,5,TRUE,MF,pop2-8
GO:0051090,regulation of DNA-binding transcription factor activity,4,0.3650910349003157,11,0.001497522367869223,1,0.011001060398608603,Down,3,11,FALSE,BP,pop2-8
GO:0052747,sinapyl alcohol dehydrogenase activity,4,0.3650910349003157,11,0.001497522367869223,1,0.011001060398608603,Down,5,5,TRUE,MF,pop2-8
GO:0120009,intermembrane lipid transfer,4,0.3650910349003157,11,0.001497522367869223,1,0.011001060398608603,Down,5,6,FALSE,BP,pop2-8
GO:0120013,lipid transfer activity,4,0.3650910349003157,11,0.001497522367869223,1,0.011001060398608603,Down,3,3,FALSE,MF,pop2-8
GO:0120014,phospholipid transfer activity,4,0.3650910349003157,11,0.001497522367869223,1,0.011001060398608603,Down,4,4,FALSE,MF,pop2-8
GO:0009751,response to salicylic acid,19,8.292782078450028,178,0.0015019178203774155,1,0.011001060398608603,Down,4,5,FALSE,BP,pop2-8
GO:0006351,"transcription, DNA-templated",167,130.80690221857026,2675,0.0015455601527389054,1,0.011237064601667155,Down,5,9,FALSE,BP,pop2-8
GO:0097659,nucleic acid-templated transcription,167,130.85905808069887,2676,0.0015516633916722324,1,0.011237064601667155,Down,6,8,FALSE,BP,pop2-8
GO:0009631,cold acclimation,9,2.451325520044977,56,0.001621154847227949,1,0.011573814352361558,Down,4,5,TRUE,BP,pop2-8
GO:0016758,"transferase activity, transferring hexosyl groups",33,17.941616572244087,377,0.001661496060784543,1,0.011824400987791573,Down,4,4,FALSE,MF,pop2-8
GO:0009850,auxin metabolic process,11,3.546598624745924,79,0.001735667903044719,1,0.012274817521219079,Down,3,5,FALSE,BP,pop2-8
GO:0015994,chlorophyll metabolic process,12,4.120313108160706,91,0.0017633669589530543,1,0.012417409827345408,Down,5,6,FALSE,BP,pop2-8
GO:0015112,nitrate transmembrane transporter activity,6,1.0952731047009472,27,0.001766838898305796,1,0.012417409827345408,Down,5,6,FALSE,MF,pop2-8
GO:0009743,response to carbohydrate,18,7.771223457163863,167,0.0018408921684399545,1,0.012897679291927134,Down,4,4,FALSE,BP,pop2-8
GO:0000325,plant-type vacuole,61,40.003546252648874,828,0.0019187301079506224,1,0.013401409051196916,Down,4,6,FALSE,CC,pop2-8
GO:0034440,lipid oxidation,9,2.55563724430221,58,0.0020860524644296663,1,0.014435994968568488,Down,3,6,FALSE,BP,pop2-8
GO:0055081,anion homeostasis,6,1.1474289668295636,28,0.002155536459778097,1,0.014667794501790019,Down,6,6,FALSE,BP,pop2-8
GO:0004575,sucrose alpha-glucosidase activity,4,0.41724689702893225,12,0.0021585584107244177,1,0.014667794501790019,Down,6,7,TRUE,MF,pop2-8
GO:0006570,tyrosine metabolic process,4,0.41724689702893225,12,0.0021585584107244177,1,0.014667794501790019,Down,5,8,FALSE,BP,pop2-8
GO:0009819,drought recovery,4,0.41724689702893225,12,0.0021585584107244177,1,0.014667794501790019,Down,4,6,TRUE,BP,pop2-8
GO:0010100,negative regulation of photomorphogenesis,4,0.41724689702893225,12,0.0021585584107244177,1,0.014667794501790019,Down,3,8,TRUE,BP,pop2-8
GO:2000379,positive regulation of reactive oxygen species metabolic process,4,0.41724689702893225,12,0.0021585584107244177,1,0.014667794501790019,Down,4,6,FALSE,BP,pop2-8
GO:0031539,positive regulation of anthocyanin metabolic process,3,0.1564675863858496,6,0.0021704829550250986,1,0.01470453317278265,Down,3,6,FALSE,BP,pop2-8
GO:0019395,fatty acid oxidation,8,2.086234485144661,48,0.0022927471425045545,1,0.015440112099970971,Down,4,8,FALSE,BP,pop2-8
GO:0033554,cellular response to stress,88,62.430566967953986,1285,0.002306104983076685,1,0.015483847743514885,Down,3,3,FALSE,BP,pop2-8
GO:0016106,sesquiterpenoid biosynthetic process,7,1.6168317259871123,38,0.0023632356248975426,1,0.015773549022984782,Down,6,8,FALSE,BP,pop2-8
GO:0048584,positive regulation of response to stimulus,25,12.569562772996584,266,0.0024123754442726005,1,0.01582613041266759,Down,2,4,FALSE,BP,pop2-8
GO:0006778,porphyrin-containing compound metabolic process,13,4.902651040089954,107,0.002448406674926044,1,0.01582613041266759,Down,4,5,FALSE,BP,pop2-8
GO:0001561,fatty acid alpha-oxidation,2,0,2,0.0024552950551567625,1,0.01582613041266759,Down,5,9,TRUE,BP,pop2-8
GO:0004349,glutamate 5-kinase activity,2,0,2,0.0024552950551567625,1,0.01582613041266759,Down,5,6,TRUE,MF,pop2-8
GO:0004350,glutamate-5-semialdehyde dehydrogenase activity,2,0,2,0.0024552950551567625,1,0.01582613041266759,Down,5,5,TRUE,MF,pop2-8
GO:0010475,galactose-1-phosphate guanylyltransferase (GDP) activity,2,0,2,0.0024552950551567625,1,0.01582613041266759,Down,6,6,TRUE,MF,pop2-8
GO:0033304,chlorophyll a metabolic process,2,0,2,0.0024552950551567625,1,0.01582613041266759,Down,6,7,FALSE,BP,pop2-8
GO:0033310,chlorophyll a catabolic process,2,0,2,0.0024552950551567625,1,0.01582613041266759,Down,5,8,TRUE,BP,pop2-8
GO:0080047,GDP-L-galactose phosphorylase activity,2,0,2,0.0024552950551567625,1,0.01582613041266759,Down,6,6,TRUE,MF,pop2-8
GO:0080048,GDP-D-glucose phosphorylase activity,2,0,2,0.0024552950551567625,1,0.01582613041266759,Down,6,6,TRUE,MF,pop2-8
GO:1902609,(R)-2-hydroxy-alpha-linolenic acid biosynthetic process,2,0,2,0.0024552950551567625,1,0.01582613041266759,Down,5,10,TRUE,BP,pop2-8
GO:0010556,regulation of macromolecule biosynthetic process,171,135.7095532586602,2773,0.0024856493939933535,1,0.015976139694726513,Down,4,5,FALSE,BP,pop2-8
GO:0032774,RNA biosynthetic process,167,132.05864290965704,2699,0.0025746681180438737,1,0.01650128202928119,Down,5,7,FALSE,BP,pop2-8
GO:0033013,tetrapyrrole metabolic process,13,4.954806902218571,108,0.0026600785478208566,1,0.017000388679557655,Down,4,4,FALSE,BP,pop2-8
GO:0006995,cellular response to nitrogen starvation,7,1.668987588115729,39,0.002758924191837075,1,0.01758229654458882,Down,5,7,FALSE,BP,pop2-8
GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",12,4.381092418803789,96,0.0027861324215793285,1,0.01770567533262807,Down,3,3,FALSE,MF,pop2-8
GO:0051239,regulation of multicellular organismal process,37,21.540371059118627,450,0.002822167406811487,1,0.017884296825187402,Down,2,3,FALSE,BP,pop2-8
GO:0009617,response to bacterium,44,26.75595727198028,557,0.002830417216277485,1,0.01788633400538377,Down,3,5,FALSE,BP,pop2-8
GO:2000112,regulation of cellular macromolecule biosynthetic process,170,135.2923063616313,2764,0.002858572115196985,1,0.01801379522872737,Down,5,6,FALSE,BP,pop2-8
GO:0009787,regulation of abscisic acid-activated signaling pathway,14,5.632833109890585,122,0.002912446080360945,1,0.018150492699707987,Down,4,8,FALSE,BP,pop2-8
GO:1901419,regulation of response to alcohol,14,5.632833109890585,122,0.002912446080360945,1,0.018150492699707987,Down,3,5,FALSE,BP,pop2-8
